OID_,SOURCE_ID,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,X,Y,CLUSTER_ID,IS_SEED
1108,1108,40.500999999999998,64.575000000000003,35.521000000000001,48.552387740000000,0.258943716000000,0.229110358000000,0.346114586000000,0.550073558000000,53.128000000000000,-0.056001195000000,-0.105589735000000,53.184001189999996,0.435367594000000,0.486986208000000,1.594405076000000,1.665609525000000,-93.539512410000000,44.064951770000000,3,0
1109,1109,45.530999999999999,71.259000000000000,41.491000000000000,54.382656930000003,0.241770498000000,0.220292833000000,0.341677844000000,0.582256276000000,55.496000000000002,-0.047482642000000,-0.083216558000000,55.543482640000001,0.420194096000000,0.457690723000000,1.565065560000000,1.614247710000000,-93.538122810000004,44.065299170000003,1,0
1110,1110,46.073000000000000,71.584999999999994,41.671999999999997,54.722600870000001,0.240023385000000,0.216831835000000,0.335746058000000,0.582133128000000,55.424999999999997,-0.044453650000000,-0.083124333000000,55.469453649999998,0.414190090000000,0.454896586000000,1.553729950000000,1.606552982000000,-93.538122810000004,44.065260570000000,1,0
1111,1111,45.700000000000003,70.932000000000002,40.954000000000001,54.151234950000003,0.241600224000000,0.216338569000000,0.333412617000000,0.577369875000000,55.210000000000001,-0.044115594000000,-0.086279238000000,55.254115589999998,0.413332209000000,0.457739439000000,1.552122538000000,1.609842629000000,-93.538122810000004,44.065221970000003,1,0
1112,1112,44.920000000000002,70.503000000000000,41.119999999999997,53.787649790000003,0.242091911000000,0.221645599000000,0.344306421000000,0.583237593000000,54.966000000000001,-0.048644781000000,-0.082629054000000,55.014644779999998,0.422533492000000,0.458149287000000,1.569523598000000,1.616406549000000,-93.538122810000004,44.065183370000000,1,0
1113,1113,43.656999999999996,68.792000000000002,39.883000000000003,52.373423930000001,0.244405854000000,0.223523553000000,0.346374335000000,0.579762182000000,54.043999999999997,-0.050364992000000,-0.085049760000000,54.094364990000003,0.425774242000000,0.462062542000000,1.575738141000000,1.623901371000000,-93.538122810000004,44.065144770000003,3,0
1114,1114,46.439000000000000,72.406000000000006,42.720999999999997,55.450558749999999,0.237857521000000,0.218494678000000,0.341114497000000,0.590020164000000,55.652000000000001,-0.045748487000000,-0.077965661000000,55.697748490000002,0.417078080000000,0.450935593000000,1.559163634000000,1.603098100000000,-93.538122810000004,44.065106170000000,1,0
1115,1115,47.997999999999998,74.340000000000003,43.966999999999999,57.047759800000001,0.235679112000000,0.215321486000000,0.336119228000000,0.591431262000000,56.715000000000003,-0.042950002000000,-0.076884038000000,56.757950000000001,0.411561601000000,0.447323982000000,1.548814534000000,1.594723837000000,-93.538122810000004,44.065067569999997,1,0
1116,1116,47.956000000000003,75.170000000000002,43.240000000000002,57.213065049999997,0.244866190000000,0.221025616000000,0.340660441000000,0.575229480000000,59.143999999999998,-0.048276691000000,-0.087962685000000,59.192276690000000,0.421461842000000,0.463081783000000,1.567478522000000,1.622453910000000,-93.538122810000004,44.065028970000000,1,0
1117,1117,49.408000000000001,77.209999999999994,44.395000000000003,58.803204530000002,0.244203801000000,0.219573836000000,0.338129234000000,0.574990286000000,60.616999999999997,-0.047006953000000,-0.088045938000000,60.664006950000001,0.418949022000000,0.462045886000000,1.562702396000000,1.619379094000000,-93.538122810000004,44.064990369999997,1,0
1118,1118,51.482999999999997,78.594999999999999,46.072000000000003,60.416064360000000,0.234096842000000,0.208428789000000,0.322738852000000,0.586195051000000,59.634999999999998,-0.037007096000000,-0.080012489000000,59.672007100000002,0.399502180000000,0.445105307000000,1.526620438000000,1.584129167000000,-93.538122810000004,44.064951770000000,1,0
1119,1119,37.561999999999998,61.466000000000001,35.393000000000001,46.338024160000003,0.255131785000000,0.241386275000000,0.375642335000000,0.575814271000000,49.976999999999997,-0.066055155000000,-0.088645375000000,50.043055160000002,0.456191488000000,0.479419834000000,1.636387839000000,1.669121983000000,-93.539628210000004,44.065376370000003,3,0
1120,1120,39.593000000000004,64.111999999999995,35.563000000000002,48.106413860000004,0.260930278000000,0.236430259000000,0.359822136000000,0.554701148000000,53.067999999999998,-0.062338800000000,-0.102850619000000,53.130338799999997,0.447827300000000,0.489690024000000,1.619276135000000,1.678206434000000,-93.539512410000000,44.064913169999997,3,0
1121,1121,53.307000000000002,82.088999999999999,48.884999999999998,63.166402980000001,0.232706386000000,0.212576442000000,0.332697576000000,0.595512188000000,61.985999999999997,-0.040477315000000,-0.074071662000000,62.026477309999997,0.406771396000000,0.442258428000000,1.539929090000000,1.584982219000000,-93.538122810000004,44.064913169999997,1,0
1122,1122,44.189000000000000,70.176000000000002,41.448000000000000,53.526552289999998,0.242113554000000,0.227228610000000,0.356391514000000,0.590629275000000,54.715000000000003,-0.053342147000000,-0.077970388000000,54.768342150000002,0.432144378000000,0.457819141000000,1.588087533000000,1.622315675000000,-93.538084209999994,44.065646569999998,3,0
1123,1123,44.326999999999998,70.322999999999993,41.588999999999999,53.665172380000001,0.241567430000000,0.226742259000000,0.355812266000000,0.591399684000000,54.729999999999997,-0.052901004000000,-0.077435211000000,54.782901000000003,0.431309987000000,0.456898197000000,1.586459720000000,1.620502755000000,-93.538084209999994,44.065607970000002,3,0
1124,1124,44.207000000000001,70.563999999999993,42.542999999999999,53.985935800000000,0.238627687000000,0.229648605000000,0.364913884000000,0.602899495000000,54.378000000000000,-0.055139403000000,-0.069948002000000,54.433139400000002,0.436288040000000,0.451689550000000,1.596217794000000,1.616742683000000,-93.538084209999994,44.065569369999999,3,0
1125,1125,42.723999999999997,68.772000000000006,39.311999999999998,51.962683740000003,0.252791693000000,0.233622731000000,0.360855591000000,0.571627988000000,55.508000000000003,-0.059402684000000,-0.091077396000000,55.567402680000001,0.443063255000000,0.475885297000000,1.609680742000000,1.654918541000000,-93.538084209999994,44.065530770000002,3,0
1126,1126,44.719000000000001,71.043000000000006,41.207999999999998,53.990727829999997,0.246297360000000,0.227397592000000,0.353086354000000,0.580043073000000,56.158999999999999,-0.053745302000000,-0.085059566000000,56.212745300000002,0.432434158000000,0.465076807000000,1.588653592000000,1.632503876000000,-93.538084209999994,44.065492169999999,3,0
1127,1127,48.356999999999999,75.078999999999994,44.832000000000001,57.692182930000001,0.234106030000000,0.216484656000000,0.339957254000000,0.597131022000000,56.969000000000001,-0.043853852000000,-0.073182067000000,57.012853849999999,0.413586338000000,0.444459363000000,1.552598383000000,1.592227979000000,-93.538084209999994,44.065453570000003,1,0
1128,1128,48.079000000000001,73.739000000000004,43.899999999999999,56.792723600000002,0.231770213000000,0.210642105000000,0.329320568000000,0.595343034000000,55.499000000000002,-0.038791200000000,-0.074095753000000,55.537791200000001,0.403385938000000,0.440742491000000,1.533704944000000,1.580855917000000,-93.538084209999994,44.065414969999999,1,0
1129,1129,46.162999999999997,71.841999999999999,42.121000000000002,54.974158090000003,0.238826045000000,0.217609423000000,0.338398081000000,0.586300493000000,55.399999999999999,-0.045050773000000,-0.080390443000000,55.445050770000002,0.415541359000000,0.452712487000000,1.556268007000000,1.604487143000000,-93.538084209999994,44.065376370000003,1,0
1130,1130,46.656999999999996,72.688999999999993,42.741999999999997,55.640048329999999,0.238434770000000,0.218122099000000,0.339825597000000,0.588011941000000,55.978999999999999,-0.045464192000000,-0.079279157000000,56.024464190000003,0.416431531000000,0.451981385000000,1.557944146000000,1.604081831000000,-93.538084209999994,44.065337769999999,1,0
1131,1131,42.280000000000001,65.980999999999995,38.606000000000002,50.436474890000000,0.239964670000000,0.218924636000000,0.340262723000000,0.585107834000000,51.076000000000001,-0.046225497000000,-0.081247659000000,51.122225499999999,0.417823814000000,0.454617858000000,1.560572375000000,1.608536100000000,-93.539473810000004,44.065646569999998,3,0
1132,1132,46.878000000000000,73.245999999999995,42.628999999999998,55.915874430000002,0.241462888000000,0.219506510000000,0.340254210000000,0.581997652000000,56.984999999999999,-0.046799752000000,-0.083349616000000,57.031799749999998,0.418832374000000,0.457213006000000,1.562481335000000,1.612707949000000,-93.538084209999994,44.065299170000003,1,0
1133,1133,47.444000000000003,72.849000000000004,43.106000000000002,56.023915049999999,0.233432664000000,0.211192671000000,0.329135735000000,0.591717113000000,55.148000000000003,-0.039335614000000,-0.076503528000000,55.187335609999998,0.404350368000000,0.443663264000000,1.535473400000000,1.585293238000000,-93.538084209999994,44.065260570000000,1,0
