OID_,SOURCE_ID,Red,Green__7062020_,Blue__7062020_,BI__7062020_,GLI__7062020_,NGRDI__7062020_,VARI__7062020_,BGI__7062020_,ExG__7062020_,ExR__7062020_,ExB__7062020_,ExGR__7062020_,MGRVI__7062020_,RGBVI___7062020_,GRRI___7062020_,VEG___7062020_,Red__6302020_,Green__6302020_,Blue__6302020_,BI__6302020_,GLI__6302020_,NGRDI__6302020_,VARI__6302020_,BGI__6302020_,ExG__6302020_,ExR__6302020_,ExB__6302020_,ExGR__6302020_,MGRVI__6302020_,RGBVI__6302020_,GRRI__6302020_,VEG__6302020_,Red__6232020_,Green__6232020_,Blue__6232020_,BI__6232020_,GLI__6232020_,NGRDI__6232020_,VARI__6232020_,BGI__6232020_,ExG__6232020_,ExR__6232020_,ExB__6232020_,ExGR__6232020_,MGRVI__6232020_,RGBVI__6232020_,GRRI__6232020_,VEG__6232020_,Red__6182020_,Green__6182020_,Blue__6182020_,BI__6182020_,GLI__6182020_,NGRDI__6182020_,VARI__6182020_,BGI__6182020_,ExG__6182020_,ExR__6182020_,ExB__6182020_,ExGR__6182020_,MGRVI__6182020_,RGBVI__6182020_,GRRI__6182020_,VEG__6182020_,Elevation_,Moisture__,Yld_Mass_D,Yld_Vol_Dr,X,Y,CLUSTER_ID,IS_SEED
1100,1100,43.109000000000002,68.277000000000001,39.936999999999998,52.009930390000001,0.243661202000000,0.225952992000000,0.352251256000000,0.584926110000000,53.508000000000003,-0.052367452000000,-0.081713950000000,53.560367450000001,0.429954750000000,0.460586503000000,1.583822404000000,1.624649151000000,32.619000000000000,52.579999999999998,33.171999999999997,40.534089129999998,0.230294061000000,0.234286787000000,0.383666173000000,0.630886269000000,39.369000000000000,-0.058404508000000,-0.051864055000000,39.427404510000002,0.444191757000000,0.437419506000000,1.611943959000000,1.602945296000000,56.564999999999998,81.837999999999994,48.414999999999999,63.877668749999998,0.218480138000000,0.182604423000000,0.280848558000000,0.591595591000000,58.695999999999998,-0.014168870000000,-0.075244355000000,58.710168869999997,0.353424139000000,0.419546593000000,1.446795722000000,1.523727521000000,29.506000000000000,40.036999999999999,25.498999999999999,32.268480009999998,0.185587693000000,0.151431488000000,0.239101807000000,0.636885881000000,25.068999999999999,0.013377244000000,-0.045647188000000,25.055622759999999,0.296073567000000,0.361132461000000,1.356910459000000,1.424489079000000,1156.524323000000095,17.511370660000001,10621.362789999999222,189.666980700000011,-93.538122810000004,44.065607970000002,1,0
1101,1101,42.656999999999996,66.305999999999997,39.488000000000000,50.909748340000000,0.234995832000000,0.217036976000000,0.340395826000000,0.595541882000000,50.466999999999999,-0.044366154000000,-0.074252110000000,50.511366150000001,0.414546709000000,0.445992330000000,1.554399044000000,1.594874089000000,32.700000000000003,52.515999999999998,33.579000000000001,40.639756790000000,0.226214312000000,0.232538490000000,0.383755834000000,0.639405134000000,38.753000000000000,-0.056702723000000,-0.046343701000000,38.809702719999997,0.441218467000000,0.430475271000000,1.605993884000000,1.591870465000000,55.613999999999997,81.412000000000006,48.585999999999999,63.459777639999999,0.219545809000000,0.188270839000000,0.291700588000000,0.596791628000000,58.624000000000002,-0.019138849000000,-0.072148352000000,58.643138850000000,0.363651713000000,0.420778374000000,1.463876002000000,1.531236934000000,28.946999999999999,39.703000000000003,26.254000000000001,32.163797109999997,0.179819772000000,0.156678806000000,0.253703180000000,0.661259854000000,24.204999999999998,0.008669814000000,-0.031056647000000,24.196330190000001,0.305849541000000,0.349421184000000,1.371575638000000,1.416908003000000,1156.307831000000078,17.821292880000001,11631.429930000000240,207.703872700000005,-93.538122810000004,44.065569369999999,1,0
1102,1102,42.737000000000002,67.046000000000006,39.887000000000000,51.356888710000000,0.237490541000000,0.221427726000000,0.347788142000000,0.594919906000000,51.468000000000004,-0.048200708000000,-0.074859357000000,51.516200710000000,0.422156993000000,0.450096426000000,1.568804549000000,1.605276084000000,30.821000000000002,50.518000000000001,32.570999999999998,38.999454720000003,0.228939110000000,0.242159358000000,0.403891896000000,0.644740489000000,37.643999999999998,-0.064687912000000,-0.043179703000000,37.708687910000002,0.457490920000000,0.435383589000000,1.639077253000000,1.609209652000000,55.390000000000001,82.265000000000001,48.731999999999999,63.797570880000002,0.224855947000000,0.195234463000000,0.302227770000000,0.592378290000000,60.408000000000001,-0.025318289000000,-0.075328215000000,60.433318290000003,0.376132089000000,0.429740418000000,1.485195884000000,1.549902008000000,28.847999999999999,39.374000000000002,25.972999999999999,31.922383520000000,0.179135877000000,0.154290405000000,0.249141992000000,0.659648499000000,23.927000000000000,0.010756410000000,-0.031974096000000,23.916243590000001,0.301405688000000,0.348342928000000,1.364877981000000,1.413437125000000,1156.906586000000061,17.880866050000002,11696.539059999999154,208.866542799999991,-93.538122810000004,44.065530770000002,1,0
1103,1103,44.552000000000000,69.605000000000004,41.469000000000001,53.383563920000000,0.236153105000000,0.219460918000000,0.344664869000000,0.595776166000000,53.189000000000000,-0.046471669000000,-0.074206110000000,53.235471670000003,0.418753377000000,0.447871734000000,1.562331657000000,1.600088728000000,31.105000000000000,50.677999999999997,32.238999999999997,39.051819549999998,0.230795386000000,0.239328467000000,0.395062974000000,0.636153755000000,38.012000000000000,-0.062540562000000,-0.048616934000000,38.074540560000003,0.452725661000000,0.438376369000000,1.629255747000000,1.609943592000000,61.229999999999997,88.936000000000007,52.484000000000002,69.314008329999993,0.220031140000000,0.184502484000000,0.283634651000000,0.590132230000000,64.158000000000001,-0.015859857000000,-0.076281273000000,64.173859859999993,0.356857135000000,0.422181894000000,1.452490609000000,1.528985846000000,29.472000000000001,39.448000000000000,24.510000000000002,31.756802879999999,0.187495296000000,0.144747533000000,0.224634091000000,0.621324275000000,24.914000000000001,0.019402761000000,-0.054950230000000,24.894597240000000,0.283554085000000,0.365935805000000,1.338490771000000,1.423237762000000,1158.050995000000057,17.376770969999999,11189.471680000000561,199.811771399999998,-93.538122810000004,44.065492169999999,1,0
1104,1104,45.796999999999997,70.441000000000003,41.110999999999997,54.004364060000000,0.236946310000000,0.212013283000000,0.328031201000000,0.583623174000000,53.973999999999997,-0.040198540000000,-0.081891846000000,54.014198540000002,0.405786607000000,0.449862855000000,1.538113850000000,1.594406977000000,31.937000000000001,51.584000000000003,33.015999999999998,39.878721480000003,0.227306523000000,0.235234252000000,0.389010989000000,0.640043424000000,38.215000000000003,-0.058970112000000,-0.046007706000000,38.273970110000000,0.445800089000000,0.432390201000000,1.615179885000000,1.597407044000000,60.991000000000000,88.558000000000007,52.713999999999999,69.140406040000002,0.218041338000000,0.184334232000000,0.284680126000000,0.595248312000000,63.411000000000001,-0.015675630000000,-0.072966385000000,63.426675629999998,0.356553106000000,0.418485045000000,1.451984719000000,1.524242944000000,29.986999999999998,40.161000000000001,25.295999999999999,32.414059219999999,0.184646584000000,0.145036209000000,0.226834924000000,0.629864794000000,25.039000000000001,0.019077155000000,-0.049731780000000,25.019922840000000,0.284096310000000,0.360265753000000,1.339280355000000,1.417339619000000,1158.264861999999994,16.979161260000001,11995.027099999999336,214.196682000000010,-93.538122810000004,44.065453570000003,1,0
1105,1105,46.287999999999997,71.134000000000000,42.314999999999998,54.751511780000001,0.232445825000000,0.211595783000000,0.330808047000000,0.594863216000000,53.664999999999999,-0.039632646000000,-0.074453633000000,53.704632650000001,0.405056081000000,0.441870890000000,1.536769789000000,1.583387383000000,31.981999999999999,51.817000000000000,33.177000000000000,40.035663860000000,0.227941917000000,0.236697335000000,0.391825688000000,0.640272497000000,38.475000000000001,-0.060202093000000,-0.045900014000000,38.535202089999999,0.448279528000000,0.433503755000000,1.620192608000000,1.600521303000000,55.813000000000002,81.759000000000000,48.113999999999997,63.546786030000000,0.222815906000000,0.188599424000000,0.290035547000000,0.588485671000000,59.591000000000001,-0.019499585000000,-0.077547042000000,59.610499590000003,0.364242825000000,0.426806960000000,1.464873775000000,1.539099453000000,29.024000000000001,39.451999999999998,25.402000000000001,31.854431840000000,0.183589590000000,0.152286933000000,0.242094999000000,0.643871033000000,24.478000000000002,0.012586548000000,-0.041428237000000,24.465413450000000,0.297670497000000,0.357144645000000,1.359288864000000,1.420983103000000,1157.807097999999996,16.874921799999999,12879.998540000000503,229.999717699999991,-93.538122810000004,44.065414969999999,1,0
1106,1106,44.658000000000001,70.052000000000007,40.841999999999999,53.446822890000000,0.242034716000000,0.221375643000000,0.343775383000000,0.583024039000000,54.603999999999999,-0.048413392000000,-0.082758177000000,54.652413390000000,0.422066976000000,0.458069660000000,1.568632720000000,1.615991585000000,31.353000000000002,51.223999999999997,31.818000000000001,39.239834819999999,0.237152742000000,0.240636012000000,0.391477373000000,0.621154146000000,39.277000000000001,-0.064074479000000,-0.058383671000000,39.341074480000003,0.454929044000000,0.449071888000000,1.633783051000000,1.625793037000000,52.396999999999998,77.177999999999997,45.396999999999998,59.896513259999999,0.224318858000000,0.191248312000000,0.294388082000000,0.588211667000000,56.561999999999998,-0.021844638000000,-0.077853599000000,56.583844640000002,0.369000106000000,0.429241720000000,1.472946924000000,1.544991499000000,29.143000000000001,39.520000000000003,25.375000000000000,31.911520769999999,0.183605625000000,0.151129429000000,0.239720015000000,0.642079960000000,24.521999999999998,0.013613646000000,-0.042482826000000,24.508386349999999,0.295509393000000,0.357326127000000,1.356071784000000,1.420055676000000,1157.206879000000072,16.855431560000000,13129.437260000000606,234.453971899999999,-93.538122810000004,44.065376370000003,1,0
1107,1107,45.024000000000001,70.417000000000002,40.573999999999998,53.640668470000001,0.243940786000000,0.219965177000000,0.339174803000000,0.576196089000000,55.235999999999997,-0.047324937000000,-0.087256995000000,55.283324940000000,0.419626844000000,0.461545326000000,1.563988095000000,1.619137735000000,31.178999999999998,51.569000000000003,31.533999999999999,39.267819560000000,0.243742878000000,0.246410789000000,0.398133323000000,0.611491400000000,40.424999999999997,-0.069288252000000,-0.064939361000000,40.494288249999997,0.464611188000000,0.460160715000000,1.653965810000000,1.647741980000000,49.362000000000002,74.385000000000005,43.168999999999997,57.251776769999999,0.233065756000000,0.202210963000000,0.310543821000000,0.580345500000000,56.238999999999997,-0.031621894000000,-0.083565386000000,56.270621890000001,0.388535011000000,0.443920131000000,1.506928406000000,1.575723937000000,27.398000000000000,38.021999999999998,23.716000000000001,30.324750860000002,0.196055301000000,0.162396821000000,0.254747746000000,0.623744148000000,24.930000000000000,0.003760546000000,-0.054070185000000,24.926239450000001,0.316448043000000,0.379824860000000,1.387765530000000,1.456088182000000,1156.527434999999969,16.835827349999999,12972.388670000000275,231.649528500000002,-93.538122810000004,44.065337769999999,1,0
1108,1108,40.500999999999998,64.575000000000003,35.521000000000001,48.552387740000000,0.258943716000000,0.229110358000000,0.346114586000000,0.550073558000000,53.128000000000000,-0.056001195000000,-0.105589735000000,53.184001189999996,0.435367594000000,0.486986208000000,1.594405076000000,1.665609525000000,60.000000000000000,88.715000000000003,54.686000000000000,69.428403939999995,0.214791384000000,0.193087449000000,0.305384509000000,0.616423378000000,62.744000000000000,-0.023180810000000,-0.059756835000000,62.767180809999999,0.372294722000000,0.411530880000000,1.478583333000000,1.524956348000000,53.466000000000001,78.153000000000006,44.213000000000001,60.335986869999999,0.230828592000000,0.187564105000000,0.282440565000000,0.565723645000000,58.627000000000002,-0.018771327000000,-0.092445061000000,58.645771330000002,0.362379591000000,0.441937530000000,1.461732690000000,1.557218975000000,32.109999999999999,42.487000000000002,26.352000000000000,34.305612629999999,0.184835048000000,0.139107471000000,0.215089647000000,0.620236778000000,26.512000000000000,0.024438083000000,-0.055416101000000,26.487561920000001,0.272933437000000,0.361701654000000,1.323170352000000,1.413175372000000,1154.896117999999888,17.899495129999998,12343.601070000000618,220.421184500000010,-93.539512410000000,44.064951770000000,2,0
1109,1109,45.530999999999999,71.259000000000000,41.491000000000000,54.382656930000003,0.241770498000000,0.220292833000000,0.341677844000000,0.582256276000000,55.496000000000002,-0.047482642000000,-0.083216558000000,55.543482640000001,0.420194096000000,0.457690723000000,1.565065560000000,1.614247710000000,32.625999999999998,52.540999999999997,33.176000000000002,40.520198800000003,0.229863533000000,0.233834701000000,0.383047066000000,0.631430692000000,39.280000000000001,-0.058005966000000,-0.051499455000000,39.338005969999998,0.443423591000000,0.436683670000000,1.610402746000000,1.601462815000000,48.667000000000002,73.665000000000006,42.185000000000002,56.493608309999999,0.237121193000000,0.204345551000000,0.311901880000000,0.572660015000000,56.478000000000002,-0.033620842000000,-0.088781099000000,56.511620839999999,0.392309398000000,0.451031814000000,1.513654016000000,1.587442851000000,28.198000000000000,38.776000000000003,24.170000000000002,30.999431609999998,0.193842365000000,0.157941888000000,0.247126437000000,0.623323705000000,25.184000000000001,0.007693320000000,-0.054178004000000,25.176306680000000,0.308195638000000,0.376194933000000,1.375132988000000,1.447558993000000,1155.891112999999905,16.823758600000001,12739.797609999999622,227.496120499999989,-93.538122810000004,44.065299170000003,1,1
1110,1110,46.073000000000000,71.584999999999994,41.671999999999997,54.722600870000001,0.240023385000000,0.216831835000000,0.335746058000000,0.582133128000000,55.424999999999997,-0.044453650000000,-0.083124333000000,55.469453649999998,0.414190090000000,0.454896586000000,1.553729950000000,1.606552982000000,31.596000000000000,51.463999999999999,32.405999999999999,39.568503249999999,0.233187564000000,0.239200578000000,0.392229636000000,0.629682885000000,38.926000000000002,-0.062612371000000,-0.052791298000000,38.988612369999998,0.452509933000000,0.442387588000000,1.628813774000000,1.615141800000000,48.125999999999998,73.016999999999996,41.668999999999997,55.928227000000000,0.238473640000000,0.205467918000000,0.313196769000000,0.570675322000000,56.238999999999997,-0.034644866000000,-0.090167801000000,56.273644869999998,0.394290067000000,0.453344753000000,1.517204837000000,1.591764908000000,27.965000000000000,38.634000000000000,24.018000000000001,30.830134099999999,0.195627113000000,0.160197601000000,0.250557761000000,0.621680385000000,25.285000000000000,0.005705331000000,-0.055274397000000,25.279294669999999,0.312378546000000,0.379310543000000,1.381512605000000,1.453311868000000,1155.219329999999900,16.788599489999999,12548.468259999999646,224.079528799999991,-93.538122810000004,44.065260570000000,1,0
1111,1111,45.700000000000003,70.932000000000002,40.954000000000001,54.151234950000003,0.241600224000000,0.216338569000000,0.333412617000000,0.577369875000000,55.210000000000001,-0.044115594000000,-0.086279238000000,55.254115589999998,0.413332209000000,0.457739439000000,1.552122538000000,1.609842629000000,31.742000000000001,51.988999999999997,32.942999999999998,39.981878950000002,0.232967515000000,0.241810082000000,0.398657163000000,0.633653273000000,39.292999999999999,-0.064711932000000,-0.050300838000000,39.357711930000001,0.456904020000000,0.442087476000000,1.637861508000000,1.617730846000000,49.481999999999999,73.453999999999994,41.953000000000003,56.580363640000002,0.232744406000000,0.194995770000000,0.296012743000000,0.571146568000000,55.472999999999999,-0.025345535000000,-0.089270964000000,55.498345540000003,0.375705942000000,0.444303345000000,1.484458995000000,1.568335785000000,28.806999999999999,39.350000000000001,24.814000000000000,31.591139819999999,0.189531518000000,0.154686973000000,0.243245737000000,0.630597205000000,25.079000000000001,0.010538770000000,-0.049589657000000,25.068461230000000,0.302144221000000,0.368324095000000,1.365987434000000,1.435573794000000,1154.539551000000074,16.718610290000001,12341.277099999999336,220.379684400000002,-93.538122810000004,44.065221970000003,1,0
1112,1112,44.920000000000002,70.503000000000000,41.119999999999997,53.787649790000003,0.242091911000000,0.221645599000000,0.344306421000000,0.583237593000000,54.966000000000001,-0.048644781000000,-0.082629054000000,55.014644779999998,0.422533492000000,0.458149287000000,1.569523598000000,1.616406549000000,31.841000000000001,51.802999999999997,32.997999999999998,39.942742750000001,0.230146339000000,0.238654297000000,0.394147613000000,0.636990136000000,38.767000000000003,-0.061946812000000,-0.048059876000000,38.828946809999998,0.451588004000000,0.437267405000000,1.626927546000000,1.607705162000000,51.469000000000001,76.331000000000003,44.396999999999998,59.010092729999997,0.228529582000000,0.194538341000000,0.298094793000000,0.581637867000000,56.795999999999999,-0.024822732000000,-0.082319669000000,56.820822730000003,0.374888948000000,0.436584652000000,1.483048048000000,1.557869923000000,28.934000000000001,39.235999999999997,24.783999999999999,31.574708800000000,0.187260761000000,0.151122195000000,0.237449869000000,0.631664798000000,24.754000000000001,0.013679885000000,-0.048824150000000,24.740320120000000,0.295495878000000,0.364431701000000,1.356051704000000,1.427796113000000,1154.006896999999981,16.672029500000001,12479.571289999999863,222.849212599999987,-93.538122810000004,44.065183370000000,1,0
1113,1113,43.656999999999996,68.792000000000002,39.883000000000003,52.373423930000001,0.244405854000000,0.223523553000000,0.346374335000000,0.579762182000000,54.043999999999997,-0.050364992000000,-0.085049760000000,54.094364990000003,0.425774242000000,0.462062542000000,1.575738141000000,1.623901371000000,31.943000000000001,51.152999999999999,32.286000000000001,39.494178699999999,0.228642628000000,0.231178396000000,0.378075182000000,0.631165328000000,38.076999999999998,-0.055752197000000,-0.051590369000000,38.132752199999999,0.438900438000000,0.434578757000000,1.601383715000000,1.595698267000000,52.829000000000001,78.525999999999996,45.450000000000003,60.616110120000002,0.230183566000000,0.195630163000000,0.299132763000000,0.578789191000000,58.773000000000003,-0.025821668000000,-0.084251011000000,58.798821670000002,0.376838287000000,0.439485715000000,1.486418444000000,1.562783463000000,27.513999999999999,38.222000000000001,23.954000000000001,30.505385300000000,0.195259241000000,0.162894000000000,0.256282610000000,0.626707132000000,24.975999999999999,0.003318096000000,-0.052251087000000,24.972681900000001,0.317366844000000,0.378233061000000,1.389183688000000,1.454782872000000,1153.493500000000040,16.659425259999999,12933.701660000000629,230.958683000000008,-93.538122810000004,44.065144770000003,1,0
1114,1114,46.439000000000000,72.406000000000006,42.720999999999997,55.450558749999999,0.237857521000000,0.218494678000000,0.341114497000000,0.590020164000000,55.652000000000001,-0.045748487000000,-0.077965661000000,55.697748490000002,0.417078080000000,0.450935593000000,1.559163634000000,1.603098100000000,31.125000000000000,50.780000000000001,31.765000000000001,38.971738690000002,0.235147461000000,0.239973140000000,0.392002393000000,0.625541552000000,38.670000000000002,-0.063385238000000,-0.055502771000000,38.733385239999997,0.453812528000000,0.445694345000000,1.631485944000000,1.620465477000000,55.962000000000003,82.436999999999998,48.531999999999996,63.986872190000000,0.224154317000000,0.191294735000000,0.294602023000000,0.588716232000000,60.380000000000003,-0.021880801000000,-0.077527002000000,60.401880800000001,0.369083353000000,0.428931253000000,1.473088882000000,1.544649718000000,28.678000000000001,38.540999999999997,23.300999999999998,30.826249449999999,0.194504924000000,0.146729347000000,0.224577622000000,0.604576944000000,25.103000000000002,0.017766240000000,-0.065395493000000,25.085233760000001,0.287273832000000,0.379443450000000,1.343922170000000,1.440131535000000,1152.817383000000063,16.645080570000001,13396.418460000000778,239.221485099999995,-93.538122810000004,44.065106170000000,1,0
1115,1115,47.997999999999998,74.340000000000003,43.966999999999999,57.047759800000001,0.235679112000000,0.215321486000000,0.336119228000000,0.591431262000000,56.715000000000003,-0.042950002000000,-0.076884038000000,56.757950000000001,0.411561601000000,0.447323982000000,1.548814534000000,1.594723837000000,33.332000000000001,52.789999999999999,33.768000000000001,40.980011990000001,0.222839935000000,0.225935301000000,0.371662146000000,0.639666604000000,38.479999999999997,-0.051090166000000,-0.045998832000000,38.531090169999999,0.429924357000000,0.424612768000000,1.583763351000000,1.576924309000000,55.119999999999997,82.908000000000001,48.183999999999997,63.858303350000000,0.232282996000000,0.201321471000000,0.309291661000000,0.581174314000000,62.512000000000000,-0.030825081000000,-0.082972096000000,62.542825080000000,0.386959350000000,0.442601717000000,1.504136430000000,1.573028341000000,27.106000000000002,38.009000000000000,23.280999999999999,30.118788590000001,0.202768878000000,0.167442218000000,0.260625329000000,0.612512826000000,25.631000000000000,-0.000685551000000,-0.061265216000000,25.631685550000000,0.325751378000000,0.391970930000000,1.402235667000000,1.475095901000000,1152.211884000000055,16.646522520000001,13417.678959999999279,239.601142900000013,-93.538122810000004,44.065067569999997,1,0
1116,1116,47.956000000000003,75.170000000000002,43.240000000000002,57.213065049999997,0.244866190000000,0.221025616000000,0.340660441000000,0.575229480000000,59.143999999999998,-0.048276691000000,-0.087962685000000,59.192276690000000,0.421461842000000,0.463081783000000,1.567478522000000,1.622453910000000,32.637999999999998,52.627000000000002,33.933999999999997,40.769091760000002,0.225123090000000,0.234433824000000,0.389413805000000,0.644802098000000,38.682000000000002,-0.058169951000000,-0.042948347000000,38.740169950000002,0.444441491000000,0.428682910000000,1.612445616000000,1.591671868000000,54.564999999999998,82.402000000000001,47.536000000000001,63.316928030000000,0.234926285000000,0.203238736000000,0.311267905000000,0.576879202000000,62.703000000000003,-0.032579416000000,-0.085915134000000,62.735579420000001,0.390353536000000,0.447179913000000,1.510162192000000,1.581129607000000,27.629999999999999,38.134999999999998,23.780000000000001,30.458625080000001,0.194705514000000,0.159735422000000,0.250208408000000,0.623574144000000,24.859999999999999,0.006108660000000,-0.054084539000000,24.853891340000001,0.311522227000000,0.377601200000000,1.380202678000000,1.450922296000000,1151.701874000000089,16.669254299999999,13271.607910000000629,236.992729200000014,-93.538122810000004,44.065028970000000,1,0
1117,1117,49.408000000000001,77.209999999999994,44.395000000000003,58.803204530000002,0.244203801000000,0.219573836000000,0.338129234000000,0.574990286000000,60.616999999999997,-0.047006953000000,-0.088045938000000,60.664006950000001,0.418949022000000,0.462045886000000,1.562702396000000,1.619379094000000,33.213999999999999,53.548000000000002,34.384999999999998,41.444285190000002,0.226091187000000,0.234365275000000,0.388223839000000,0.642134160000000,39.497000000000000,-0.058180558000000,-0.044648237000000,39.555180559999997,0.444325071000000,0.430314428000000,1.612211718000000,1.593716761000000,53.576000000000001,79.954999999999998,46.231999999999999,61.645728769999998,0.231412532000000,0.197549633000000,0.302168410000000,0.578225252000000,60.101999999999997,-0.027528468000000,-0.084723775000000,60.129528469999997,0.380259319000000,0.441487782000000,1.492365985000000,1.567460242000000,26.748000000000001,37.984000000000002,23.337000000000000,30.015858750000000,0.205334264000000,0.173577211000000,0.271433748000000,0.614390270000000,25.882999999999999,-0.006095221000000,-0.060318614000000,25.889095220000002,0.337000905000000,0.396016089000000,1.420068790000000,1.486067022000000,1151.166870000000017,16.691961760000002,13131.555179999999382,234.491798399999993,-93.538122810000004,44.064990369999997,1,0
1118,1118,51.482999999999997,78.594999999999999,46.072000000000003,60.416064360000000,0.234096842000000,0.208428789000000,0.322738852000000,0.586195051000000,59.634999999999998,-0.037007096000000,-0.080012489000000,59.672007100000002,0.399502180000000,0.445105307000000,1.526620438000000,1.584129167000000,33.959000000000003,55.106000000000002,34.643999999999998,42.387465339999999,0.232693007000000,0.237433335000000,0.388581614000000,0.628679273000000,41.609000000000002,-0.061138640000000,-0.053386577000000,41.670138639999998,0.449524890000000,0.441521674000000,1.622721517000000,1.611965863000000,51.860999999999997,78.212000000000003,45.683999999999997,60.259738140000003,0.231835381000000,0.202586240000000,0.312256337000000,0.584104741000000,58.878999999999998,-0.031899725000000,-0.081102886000000,58.910899729999997,0.389199281000000,0.441639303000000,1.508108212000000,1.573160623000000,27.408999999999999,38.420000000000002,24.055000000000000,30.583180049999999,0.197780272000000,0.167266706000000,0.263585005000000,0.626106195000000,25.376000000000001,-0.000527346000000,-0.052768012000000,25.376527350000000,0.325428524000000,0.382488197000000,1.401729359000000,1.464000473000000,1150.678832999999941,16.709105970000000,13085.246090000000549,233.664840700000013,-93.538122810000004,44.064951770000000,1,0
1119,1119,37.561999999999998,61.466000000000001,35.393000000000001,46.338024160000003,0.255131785000000,0.241386275000000,0.375642335000000,0.575814271000000,49.976999999999997,-0.066055155000000,-0.088645375000000,50.043055160000002,0.456191488000000,0.479419834000000,1.636387839000000,1.669121983000000,59.402000000000001,87.679000000000002,55.982999999999997,69.162371600000000,0.206274958000000,0.192254608000000,0.310401985000000,0.638499527000000,59.972999999999999,-0.022240279000000,-0.045812158000000,59.995240279999997,0.370803634000000,0.396082958000000,1.476027743000000,1.505454285000000,50.075000000000003,76.022000000000006,43.835000000000001,58.333401909999999,0.236361271000000,0.205770161000000,0.315419027000000,0.576609403000000,58.134000000000000,-0.034819810000000,-0.086228609000000,58.168819810000002,0.394822981000000,0.449477691000000,1.518162756000000,1.586959032000000,33.667000000000002,44.892000000000003,29.602000000000000,36.628936449999998,0.173240642000000,0.142886238000000,0.229282840000000,0.659404794000000,26.515000000000001,0.020726510000000,-0.031889498000000,26.494273490000001,0.280054745000000,0.338218529000000,1.333412540000000,1.391789949000000,1154.546875000000000,17.798069000000002,12164.602779999999257,217.224788700000005,-93.539628210000004,44.065376370000003,2,0
1120,1120,39.593000000000004,64.111999999999995,35.563000000000002,48.106413860000004,0.260930278000000,0.236430259000000,0.359822136000000,0.554701148000000,53.067999999999998,-0.062338800000000,-0.102850619000000,53.130338799999997,0.447827300000000,0.489690024000000,1.619276135000000,1.678206434000000,62.909999999999997,90.578000000000003,56.704999999999998,71.594923489999999,0.204610817000000,0.180261649000000,0.285876652000000,0.626035020000000,61.540999999999997,-0.011912861000000,-0.053241545000000,61.552912859999999,0.349177048000000,0.393916613000000,1.439802893000000,1.490461581000000,54.048000000000002,78.259000000000000,45.103999999999999,60.772878270000000,0.224375171000000,0.182991074000000,0.277639531000000,0.576342657000000,57.366000000000000,-0.014609015000000,-0.085188630000000,57.380609020000001,0.354124044000000,0.430574813000000,1.447953671000000,1.537859529000000,32.584000000000003,42.301000000000002,26.687999999999999,34.464189150000003,0.176056828000000,0.129758964000000,0.201610059000000,0.630907071000000,25.329999999999998,0.032652378000000,-0.048613313000000,25.297347620000000,0.255220678000000,0.345912364000000,1.298213847000000,1.387437613000000,1154.433136000000104,17.840139390000001,12261.862549999999828,218.961570700000010,-93.539512410000000,44.064913169999997,2,0
1121,1121,53.307000000000002,82.088999999999999,48.884999999999998,63.166402980000001,0.232706386000000,0.212576442000000,0.332697576000000,0.595512188000000,61.985999999999997,-0.040477315000000,-0.074071662000000,62.026477309999997,0.406771396000000,0.442258428000000,1.539929090000000,1.584982219000000,41.430000000000000,64.984999999999999,40.283000000000001,50.206955739999998,0.227968236000000,0.221350374000000,0.356181576000000,0.619881511000000,48.256999999999998,-0.047601194000000,-0.058547492000000,48.304601190000000,0.422023299000000,0.433492262000000,1.568549360000000,1.583282827000000,49.313000000000002,74.525999999999996,42.695999999999998,57.180547570000002,0.236633051000000,0.203594990000000,0.310723045000000,0.572900733000000,57.042999999999999,-0.032952833000000,-0.088579578000000,57.075952829999999,0.390983361000000,0.450240247000000,1.511285057000000,1.585563385000000,26.367999999999999,37.533999999999999,23.734000000000002,29.818201020000000,0.199456739000000,0.174736315000000,0.277982474000000,0.632333351000000,24.966000000000001,-0.007061025000000,-0.049139623000000,24.973061030000000,0.339118402000000,0.384830251000000,1.423467840000000,1.474238815000000,1150.231841999999915,16.705133440000001,13200.674069999999119,235.726043699999991,-93.538122810000004,44.064913169999997,1,0
